Silver results of stdin

Query-def :sp|P96368|TRCS_MYCTU Sensor histidine kinase TrcS OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=trcS PE=1 SV=1
Length :509

id,hit,score,evalue,identity,positive,gaps,align-length 
WP_240180500,1,910,2.58124e-113,271,340,8,492
TQR83645,1,907,4.07618e-113,255,318,10,451
WP_225933485,1,909,4.37367e-113,270,340,8,492
AMC58588,1,885,5.86642e-113,242,242,0,242
WP_071943208,1,908,6.52067e-113,270,340,8,492
WP_235672998,1,906,8.43495e-113,255,318,10,451
QYL19999,1,900,3.57542e-112,256,314,8,454
MCB0941656,1,900,5.95046e-112,273,338,12,493
TXI50152,1,900,6.21303e-112,274,340,14,494
WP_069391778,1,899,6.33473e-112,279,352,21,493
BBY61459,1,900,9.80736e-112,252,310,7,449
WP_085303590,1,895,2.07781e-111,278,352,21,493
AKK28563,1,896,3.67625e-111,263,338,7,491
MCB0937101,1,894,4.1978e-111,272,340,14,494
WP_235677865,1,897,4.31094e-111,252,310,7,449
BBY55156,1,891,6.15797e-111,252,318,18,448
WP_163801955,1,890,1.82813e-110,246,308,14,449
WP_254426372,1,891,2.0113e-110,269,339,9,492
WP_056546710,1,889,2.46395e-110,264,331,15,498
WP_094481533,1,889,5.41114e-110,248,309,4,451
WP_082135925,1,886,5.53264e-110,249,312,7,453
WP_087078087,1,885,9.66686e-110,277,349,12,491
MBJ7340793,1,883,1.22451e-109,246,310,25,456
OFJ51787,1,884,2.35178e-109,248,305,23,453
WP_083298445,1,882,2.68484e-109,248,305,23,453
WP_231514386,1,882,3.65845e-109,258,298,16,446
WP_246227560,1,883,4.22049e-109,269,332,13,492
WP_070355206,1,881,5.06243e-109,275,330,21,497
WP_115321356,1,879,5.61197e-109,251,314,7,454
WP_137147924,1,880,8.97143e-109,245,312,8,456
WP_209916500,1,878,1.49567e-108,276,338,12,494
MCB1264119,1,874,1.73284e-108,240,301,16,449
STZ82528,1,879,1.8365e-108,251,314,7,454
MBP2452380,1,875,1.88245e-108,248,306,12,448
WP_102143387,1,878,2.31408e-108,249,311,10,458
WP_082973889,1,873,4.75142e-108,249,303,4,451
WP_184438549,1,875,4.87303e-108,241,313,10,453
OBI84294,1,873,1.14018e-107,249,303,4,451
BBY61864,1,870,2.40993e-107,249,305,13,453
MCB0924675,1,870,3.4872e-107,258,328,5,487
MCB1287863,1,864,5.06905e-107,239,300,16,449
WP_173839610,1,868,8.41309e-107,270,340,12,501
WP_057168616,1,866,8.8003e-107,246,306,13,452
WP_083121377,1,864,1.09602e-106,252,312,19,460
KDF01599,1,865,1.14037e-106,248,311,7,454
CKM55580,1,840,1.68122e-106,233,233,0,233
WP_193044947,1,865,1.71042e-106,244,305,8,455
PND59400,1,862,2.30634e-106,249,312,7,454
ORB49929,1,864,2.84103e-106,252,312,19,460
WP_051660195,1,864,2.99819e-106,248,311,7,454
WP_101952160,1,862,5.10211e-106,248,312,13,451
WP_005629817,1,862,5.58277e-106,268,341,9,494
WP_064864863,1,858,1.19753e-105,239,299,3,413
WP_142757424,1,830,1.4034e-105,202,202,0,202
OFB40483,1,858,1.48551e-105,239,299,3,413
WP_197375755,1,858,1.53952e-105,246,305,8,455
WP_003890064,1,858,1.76951e-105,250,311,13,451
WP_067223538,1,859,1.93075e-105,268,338,4,496
GFM21422,1,857,2.37449e-105,245,303,9,451
QEN13633,1,855,2.69368e-105,247,309,7,454
WP_233165366,1,856,3.06697e-105,264,338,12,502
PZN18190,1,857,3.33516e-105,267,340,9,494
MBX5485004,1,856,3.63515e-105,267,340,9,494
OPX06172,1,855,4.11948e-105,263,339,12,502
ORA48894,1,856,4.51866e-105,268,337,4,496
OBK74818,1,854,5.10968e-105,265,337,15,497
WP_208676176,1,854,6.19156e-105,244,308,8,449
WP_011779521,1,854,7.43529e-105,244,308,8,449
KAA0108194,1,851,1.20483e-104,241,307,7,454
OBB03931,1,852,1.29425e-104,269,341,15,502
WP_085177367,1,851,1.73606e-104,259,327,8,491
MBS1691166,1,853,2.12339e-104,242,312,10,454
WP_024447132,1,851,2.37221e-104,259,327,8,491
TXI37800,1,848,2.49075e-104,236,301,5,449
WP_222884444,1,848,5.21904e-104,243,307,8,449
WP_222881145,1,848,5.93869e-104,244,307,8,449
WP_234806146,1,846,6.10375e-104,248,305,4,449
BBY42769,1,846,7.4314e-104,248,305,4,449
WP_233211408,1,846,1.11137e-103,263,336,4,489
KUH87573,1,847,1.17517e-103,273,342,6,505
WP_235672779,1,845,1.38616e-103,264,335,12,496
WP_067809695,1,844,2.34875e-103,244,307,13,450
WP_064631859,1,841,3.38032e-103,246,320,9,490
WP_225341245,1,842,4.2341e-103,262,342,12,493
WP_059092030,1,843,4.79571e-103,250,308,13,459
WP_159235311,1,842,5.6128e-103,265,332,8,501
ANW67108,1,840,7.38946e-103,239,303,8,453
WP_048630483,1,840,8.18364e-103,242,308,9,451
WP_246243602,1,840,1.02008e-102,239,303,8,453
BBY85652,1,837,1.24835e-102,240,300,8,453
WP_079633015,1,837,1.5605e-102,246,307,12,448
WP_115281704,1,836,1.9294e-102,240,300,8,453
TQR86000,1,834,2.17774e-102,239,303,12,451
WP_003894276,1,837,2.79793e-102,255,340,10,494
WP_241204222,1,837,3.03514e-102,238,303,10,449
WP_237023295,1,836,3.59351e-102,240,300,8,453
CKV89556,1,809,4.12381e-102,213,213,0,213
WP_253802047,1,835,4.44363e-102,256,340,10,494
QEN13164,1,834,7.92076e-102,237,309,9,451
WP_163674221,1,832,1.31693e-101,255,323,9,491
WP_165766009,1,831,1.37218e-101,226,299,8,451
MBU3749067,1,827,1.51764e-101,246,300,21,449
ORX13411,1,832,1.7379e-101,226,299,8,451
WP_083737825,1,831,2.2351e-101,241,307,12,463
QFS91326,1,830,2.32876e-101,237,298,9,450
GAY17185,1,829,2.48382e-101,242,309,4,451
MCF6388381,1,830,3.03025e-101,244,300,13,452
WP_246240153,1,831,3.10026e-101,267,330,8,493
WP_082943676,1,826,5.14652e-101,244,303,15,452
MBV8862357,1,811,6.37271e-101,193,220,5,276
WP_064281010,1,827,8.7153e-101,237,299,8,448
MCB1291623,1,821,1.51634e-100,238,298,16,449
AKS36637,1,825,1.77729e-100,252,337,10,494
WP_083058192,1,825,2.23737e-100,238,298,13,452
BBY90453,1,823,2.78326e-100,239,305,8,451
WP_115321612,1,823,3.30562e-100,238,306,9,451
WP_239342873,1,822,3.73182e-100,237,298,9,450
KUI02133,1,822,4.02808e-100,251,307,6,450
MCH9720951,1,821,4.36831e-100,251,326,13,498
WP_066827951,1,823,5.21699e-100,243,307,8,451
WP_226955593,1,820,5.68706e-100,231,288,2,449
WP_231963586,1,821,5.96072e-100,244,308,12,455
ANE80161,1,822,6.29742e-100,244,308,12,455
WP_063819673,1,820,7.21132e-100,231,288,2,449
AHK34530,1,820,7.52816e-100,231,288,2,449
TLH57246,1,821,7.75676e-100,235,295,13,452
BCI86042,1,799,7.88424e-100,186,199,0,225
WP_011728683,1,819,1.01409e-99,234,312,10,452
PBC56215,1,819,1.05052e-99,231,288,2,449
WP_185293942,1,821,1.05767e-99,243,298,8,451
WP_163887374,1,819,1.08495e-99,261,328,8,490
BCI50898,1,821,1.24234e-99,243,298,8,451
WP_042509910,1,819,1.32603e-99,235,295,13,452
WP_240170561,1,817,1.37465e-99,251,310,18,448
UDG96670,1,820,1.57294e-99,231,288,2,449
TQK28808,1,819,1.60896e-99,241,297,17,454
KXF50215,1,819,1.65972e-99,231,288,2,449
WP_051936836,1,819,1.66167e-99,235,295,13,452
WP_257014478,1,818,2.36563e-99,231,288,2,449
WP_183467353,1,818,2.78954e-99,240,304,12,450
MBY0286240,1,817,2.86738e-99,241,307,11,461
PQP47880,1,814,3.02907e-99,245,305,17,454
WP_213448967,1,816,4.61102e-99,235,294,13,452
WP_233212967,1,814,5.48964e-99,245,305,17,454
MCB0932887,1,813,6.61793e-99,253,325,8,486
WP_168145680,1,813,9.32327e-99,240,303,13,452
WP_090342045,1,812,1.21001e-98,240,303,8,449
BBZ25920,1,810,1.90652e-98,243,298,8,450
WP_163686586,1,811,2.04838e-98,237,300,8,451
MBU8816482,1,811,2.12224e-98,254,334,10,494
BBC67892,1,786,2.84738e-98,185,195,0,222
WP_149445023,1,807,3.02688e-98,236,298,13,451
WP_045546394,1,810,3.0534e-98,238,296,13,452
GAF44258,1,809,4.33075e-98,229,286,2,449
WP_083126848,1,809,4.5356e-98,236,302,8,451
PQE02584,1,807,6.7201e-98,232,302,2,450
WP_163768612,1,807,7.24487e-98,232,302,2,450
OKH72524,1,807,7.2995e-98,253,334,10,494
ETB30302,1,788,8.00187e-98,212,242,0,300
WP_099037845,1,810,8.42837e-98,240,307,8,453
WP_052033000,1,808,9.00346e-98,229,286,2,449
WP_214390559,1,806,1.02934e-97,253,334,10,494
WP_029117644,1,806,1.03707e-97,269,343,14,504
WP_178362287,1,806,1.13856e-97,241,311,8,455
WP_069415617,1,805,1.46718e-97,261,328,12,493
MBU8810239,1,804,2.4045e-97,252,334,10,494
OKH65214,1,804,2.5783e-97,232,302,12,452
WP_046366103,1,804,2.66267e-97,232,302,12,452
WP_083145710,1,798,1.6488e-96,249,328,2,490
TQC49002,1,798,1.73972e-96,230,288,2,449
MBU8827580,1,797,2.45285e-96,248,331,11,494
WP_247058113,1,797,3.11899e-96,245,308,8,451
MBV6760320,1,794,6.94795e-96,228,287,2,449
WP_145692176,1,792,1.01908e-95,230,290,10,457
WP_097939744,1,793,1.1802e-95,234,293,13,451
WP_003933195,1,792,1.232e-95,238,301,21,457
GFG51468,1,793,1.27661e-95,234,293,13,451
WP_225929126,1,793,1.32107e-95,228,287,2,449
WP_135122465,1,791,1.53201e-95,231,299,6,448
TRW80774,1,789,2.31618e-95,242,304,11,453
TWH16097,1,790,2.95878e-95,230,290,10,457
WP_255506988,1,788,6.71023e-95,242,304,11,453
RAV15847,1,785,6.93658e-95,244,304,12,455
MBX7455723,1,785,8.31205e-95,235,305,11,458
WP_240630706,1,787,8.67754e-95,261,334,12,494
PBC39372,1,786,9.9092e-95,228,286,3,450
WP_163800676,1,785,1.42166e-94,255,321,14,495
CKM19486,1,755,1.7328e-94,152,152,0,152
WP_257015946,1,786,1.91919e-94,228,286,3,450
MBT0775074,1,779,3.62723e-94,242,302,20,449
WP_252256364,1,748,4.61378e-94,140,140,0,140
CKR78463,1,748,5.28236e-94,140,140,0,140
WP_252257334,1,747,5.9737e-94,140,140,0,140
WP_234835112,1,781,8.08788e-94,221,281,5,447
WP_172670232,1,746,8.22634e-94,140,140,0,140
WP_257013264,1,776,1.28663e-93,210,294,2,452
PBC43494,1,776,1.29856e-93,210,294,2,452
WP_207359475,1,779,1.31518e-93,247,305,8,451
POH63797,1,776,1.39123e-93,224,280,10,451
TFC59001,1,776,1.46796e-93,224,280,10,451
WP_045065699,1,775,4.36722e-93,210,294,2,452
WP_198415711,1,775,6.43023e-93,224,280,10,451
ASD24142,1,771,7.83474e-93,223,280,10,451
WP_198416856,1,774,7.88206e-93,224,280,10,451
TSD50660,1,771,8.22609e-93,213,291,2,449
WP_006241725,1,773,1.29511e-92,238,297,12,451
MBJ7465509,1,769,1.51011e-92,237,292,17,433
WP_185993346,1,770,2.04458e-92,213,291,2,449
OKH78918,1,771,2.22823e-92,224,288,13,453
TFC53797,1,767,2.44398e-92,223,279,10,451
WP_237026588,1,735,3.58981e-92,138,138,0,138
WP_205748689,1,769,3.72614e-92,223,280,10,451
WP_067958725,1,767,5.86243e-92,235,301,8,451
POH66477,1,764,8.04201e-92,221,278,10,451
WP_048425356,1,767,9.14707e-92,236,308,14,462
WP_198415023,1,766,1.09912e-91,223,279,10,451
WP_207795473,1,764,2.06741e-91,221,278,10,451
TDL10549,1,761,3.52888e-91,236,303,14,453
WP_252262010,1,727,4.61685e-91,137,137,0,137
WP_237165468,1,762,5.64534e-91,235,302,14,453
WP_237087337,1,723,2.4689e-90,136,136,0,136
WP_229480223,1,753,1.07069e-89,224,288,13,453
MBN3454876,1,752,1.47581e-89,224,288,13,453
WP_070355037,1,751,1.67845e-89,256,315,19,496
WP_036432880,1,750,2.98956e-89,219,285,9,451
TFC04117,1,747,3.73191e-89,223,280,14,452
TXI61373,1,749,4.68464e-89,218,285,9,451
NYD70111,1,749,5.56026e-89,218,286,2,445
WP_237025553,1,713,6.40857e-89,135,135,0,135
WP_174844225,1,747,9.5731e-89,223,281,14,454
WP_104164183,1,746,1.12076e-88,220,280,10,454
CNY93368,1,710,1.6429e-88,134,135,0,135
WP_240431217,1,744,2.45702e-88,237,304,14,453
NQX35953,1,738,3.32276e-87,218,282,2,445
WP_242349009,1,736,3.53734e-87,219,288,14,450
WP_237572369,1,733,3.94817e-87,230,290,16,450
MCA4753710,1,722,5.80777e-87,208,266,3,354
PXA72391,1,731,6.96824e-87,222,289,11,452
MBF4571594,1,733,1.29582e-86,217,283,2,445
WP_219993203,1,731,2.06302e-86,222,289,11,452
WP_129172117,1,728,5.62269e-86,217,287,14,450
EUA39734,1,703,1.18346e-85,201,222,0,248
WP_255058069,1,720,7.76631e-85,226,285,15,441
WP_116756690,1,716,2.85915e-84,214,290,18,450
WP_237086961,1,681,3.26498e-84,129,129,0,129
WP_256041461,1,716,5.97899e-84,221,277,25,451
WP_235887328,1,711,1.89095e-83,258,320,15,497
WP_041301497,1,706,4.33599e-83,219,277,15,451
WP_082479599,1,710,4.55399e-83,211,279,10,449
AEV72091,1,705,5.20301e-83,219,277,15,451
BDI22966,1,704,1.03414e-82,213,277,16,451
WP_055945226,1,706,1.17219e-82,209,277,10,449
WP_251855876,1,703,1.79794e-82,213,277,16,451
WP_134639683,1,705,1.88127e-82,217,270,18,447
MBJ7384723,1,701,2.79847e-82,232,287,14,449
WP_237028097,1,666,6.19988e-82,126,126,0,126
EUA29897,1,675,6.964e-82,162,179,0,219
WP_217634958,1,700,1.0189e-81,215,272,10,457
OII43679,1,699,1.16382e-81,215,272,10,457
UDF12230,1,694,3.69157e-81,210,283,9,447
WP_084361575,1,694,1.17224e-80,215,274,25,457
WP_056776807,1,694,1.65231e-80,217,273,10,457
MBD8467757,1,693,2.19171e-80,215,274,10,457
WP_234785385,1,687,2.7246e-80,221,279,23,455
WP_139382511,1,691,4.35259e-80,215,273,10,457
WP_056013821,1,690,5.54473e-80,216,271,10,454
WP_194671144,1,690,6.10073e-80,216,272,10,454
BBX88121,1,686,6.44726e-80,221,279,23,455
AQX82313,1,687,6.64091e-80,217,274,12,458
WP_205847541,1,687,7.04362e-80,217,274,12,458
WP_130507140,1,686,7.72951e-80,201,262,11,455
WP_197479060,1,686,8.8065e-80,217,274,12,458
MBD8537320,1,687,1.29104e-79,214,274,10,457
WP_066598368,1,686,1.70835e-79,215,277,24,444
WP_092548790,1,688,1.75569e-79,215,284,25,467
RUP29169,1,684,2.43387e-79,221,279,23,455
KQW05066,1,681,3.69491e-79,202,267,19,456
WP_206428262,1,682,4.34047e-79,214,274,10,457
WP_200811437,1,682,4.34047e-79,217,274,12,458
WP_249404903,1,678,5.59807e-79,211,268,10,447
WP_192019009,1,682,7.35975e-79,214,274,10,457
AZH81613,1,680,1.46675e-78,214,274,10,457
ROR82977,1,679,2.17174e-78,215,271,10,457
WP_244650884,1,674,2.28429e-78,210,268,10,447
NUJ88724,1,679,2.60086e-78,214,270,10,457
WP_219901283,1,679,2.61114e-78,210,269,16,422
WP_191941842,1,678,3.73011e-78,214,271,10,457
WP_205125878,1,675,4.94871e-78,213,271,10,457
WP_171703508,1,676,6.53552e-78,213,278,33,475
WP_159875793,1,676,7.35289e-78,214,270,10,457
MBF4566238,1,675,8.26247e-78,214,271,10,457
WP_138945302,1,675,9.18661e-78,214,270,10,457
WP_207568248,1,672,1.11457e-77,213,270,10,457
WP_220094227,1,673,1.46313e-77,209,266,10,419
TKJ95624,1,672,2.10017e-77,213,271,10,457
MBF4513698,1,672,2.54162e-77,213,271,10,457
SMQ73214,1,672,2.57845e-77,213,270,10,457
WP_254628363,1,665,4.85028e-77,210,264,10,447
TAJ47914,1,666,7.45465e-77,211,278,8,446
WP_228498627,1,661,1.97567e-76,210,265,10,447
WP_228502031,1,660,2.74741e-76,209,265,10,447
WP_022892344,1,660,3.45274e-75,209,282,44,495
PQP59056,1,637,1.37272e-74,186,223,10,297
WP_246306622,1,629,1.88154e-73,175,209,1,292
WP_092862371,1,636,1.32156e-72,198,253,7,405
WP_254069514,1,622,1.66779e-72,175,207,1,292
WP_141119782,1,607,6.41931e-72,147,171,0,214
CLN18186,1,602,1.05154e-71,147,149,0,153
WP_228508024,1,611,7.10154e-71,173,208,1,292
MBX3100375,1,623,8.74879e-71,192,268,13,440
ARJ07229,1,623,9.48186e-71,209,270,10,446
AXH36586,1,624,1.33925e-70,209,270,10,446
WP_157127109,1,623,1.56921e-70,209,270,10,446
NQX11801,1,624,1.70702e-70,200,268,38,478
WP_158028611,1,623,2.2629e-70,187,239,7,400
WP_194904824,1,622,3.22807e-70,212,270,26,469
NQX26530,1,621,3.45185e-70,188,247,9,408
UDF12384,1,617,6.38285e-70,188,254,16,422
WP_139713301,1,619,1.00723e-69,198,251,8,407
MBF4572794,1,613,1.90667e-69,191,259,13,420
WP_083362482,1,615,1.95821e-69,206,270,13,455
RFA15813,1,613,2.46596e-69,179,243,5,361
WP_255686834,1,612,2.54064e-69,192,253,12,405
WP_228508542,1,613,2.88459e-69,191,259,13,420
WP_253259614,1,614,3.4148e-69,179,243,5,361
MBL8924764,1,615,4.38139e-69,201,260,16,429
WP_130289130,1,613,5.4467e-69,195,259,19,423
MBN9634583,1,599,7.1349e-69,184,229,4,335
NQX35401,1,608,9.79054e-69,185,249,13,417
WP_218870142,1,609,1.00711e-68,182,251,13,417
NYD69055,1,609,1.128e-68,182,251,13,417
WP_216851733,1,609,1.36815e-68,185,249,13,417
WP_239334601,1,609,1.77476e-68,188,246,8,406
BCJ69919,1,605,1.97319e-68,193,254,10,411
WP_142096516,1,605,2.31422e-68,204,264,20,445
WP_239311247,1,602,2.62656e-68,186,243,8,406
WP_066039379,1,606,2.72985e-68,171,232,9,362
WP_104245265,1,607,2.73153e-68,179,240,5,361
WP_246569112,1,605,3.25557e-68,193,254,10,411
WP_246854715,1,605,3.62626e-68,193,244,13,408
TWF79166,1,604,3.94451e-68,192,251,23,408
WP_147261447,1,604,4.22891e-68,192,251,23,408
WP_239377552,1,603,4.77153e-68,187,243,8,406
TCK25611,1,605,8.03142e-68,195,260,22,419
WP_207908737,1,604,8.61869e-68,195,260,22,419
WP_154226067,1,602,1.67585e-67,193,237,8,369
WP_169384058,1,602,1.99023e-67,187,248,6,405
WP_239381359,1,601,2.53802e-67,187,243,8,406
WP_239405610,1,601,2.84983e-67,187,243,8,406
WP_239345808,1,601,3.21278e-67,196,261,22,455
TAJ50341,1,597,4.04413e-67,178,255,10,409
WP_144592127,1,597,5.18104e-67,179,235,11,372
NMH77867,1,596,5.18901e-67,187,247,13,405
BBC67893,1,571,6.29841e-67,105,121,0,140
WP_211174168,1,595,7.20038e-67,187,247,13,405
WP_111210877,1,599,8.44538e-67,191,270,10,447
WP_111080605,1,599,9.38137e-67,191,270,10,447
WP_149432889,1,598,9.72946e-67,183,253,14,413
WP_129519198,1,598,1.08372e-66,197,260,18,456
WP_136641179,1,595,1.35345e-66,169,234,3,361
WP_210480243,1,594,1.69527e-66,192,246,21,415
WP_084211491,1,596,2.12964e-66,199,261,44,462
WP_182045987,1,593,2.30137e-66,193,264,12,444
WP_091657975,1,593,3.10677e-66,201,253,10,404
GGR75023,1,591,3.12781e-66,167,204,6,292
ODU03634,1,593,3.30943e-66,200,261,15,445
WP_221216021,1,593,3.41909e-66,174,230,6,364
WP_116755377,1,595,3.45036e-66,177,230,7,371
WP_222425977,1,593,3.45183e-66,174,230,6,364
WP_229880895,1,593,3.51424e-66,174,230,6,364
WP_147111465,1,593,3.56881e-66,200,265,17,446
WP_218870611,1,592,3.75057e-66,186,252,6,417
HAM20908,1,593,3.7771e-66,183,253,10,419
WP_245961687,1,593,4.20416e-66,195,246,10,409
WP_254341709,1,592,4.34603e-66,189,231,7,360
TVT05019,1,592,4.43851e-66,174,230,6,364
NUP35827,1,595,4.44079e-66,184,249,15,423
WP_020420745,1,592,4.99841e-66,157,200,5,291
WP_240434871,1,593,5.29636e-66,197,252,29,432
WP_116410259,1,592,5.77485e-66,176,239,5,361
WP_116113016,1,591,6.55242e-66,159,198,5,291
WP_194671505,1,591,6.58194e-66,183,249,6,406
WP_239518442,1,591,6.59659e-66,186,251,6,400
MBM7471043,1,591,6.70925e-66,186,251,6,400
WP_189194417,1,591,7.01113e-66,167,204,6,292
WP_107079795,1,591,7.25801e-66,168,204,6,292
WP_116419518,1,591,7.288e-66,176,241,7,360
WP_128435448,1,594,7.37076e-66,189,256,16,412
WP_094007775,1,591,7.43463e-66,159,198,5,291
PWJ54315,1,592,8.28878e-66,195,246,10,409
NYF08883,1,591,8.54999e-66,186,252,6,417
WP_253463741,1,591,8.81278e-66,194,263,19,439
WP_221850431,1,591,9.38687e-66,194,263,19,439
WP_216334835,1,590,9.39776e-66,188,251,6,400
WP_242605600,1,592,9.49559e-66,185,245,6,406
WP_111074335,1,591,9.79022e-66,194,263,19,439
WP_159545409,1,589,1.03556e-65,186,255,10,408
WP_237339500,1,590,1.10067e-65,156,199,5,291
MBF4462973,1,588,1.18324e-65,175,221,1,351
GHF62130,1,591,1.20971e-65,174,230,6,364
WP_104475919,1,588,1.24307e-65,153,200,6,291
WP_026315937,1,588,1.40472e-65,156,197,6,291
MBU1587880,1,588,1.41063e-65,190,251,12,417
WP_228493864,1,573,1.49357e-65,159,193,1,292
SES16012,1,587,1.57302e-65,158,201,6,300
MCP2304920,1,587,1.5952e-65,155,198,6,298
WP_098958248,1,588,1.71023e-65,199,264,17,446
WP_120789551,1,589,1.7504e-65,185,257,14,421
WP_253840329,1,588,1.78826e-65,155,198,6,298
WP_092780118,1,588,1.85731e-65,158,201,6,300
WP_123683401,1,588,1.85886e-65,156,199,5,291
WP_237496304,1,587,1.87892e-65,189,250,14,415
RII11948,1,593,1.9401e-65,197,252,29,432
MBC3842781,1,587,2.0657e-65,159,200,6,296
OXL20380,1,590,2.12117e-65,183,248,15,423
WP_200215154,1,587,2.66864e-65,196,245,8,405
NUO55858,1,587,2.72798e-65,190,246,19,411
WP_148431269,1,587,2.77023e-65,189,232,7,360
MBJ7399028,1,587,2.82913e-65,177,248,8,411
WP_229874477,1,586,2.96053e-65,156,199,5,291
GAB11255,1,585,3.05295e-65,182,244,7,409
WP_027931706,1,587,3.17826e-65,156,199,5,291
MYQ86751,1,586,3.27803e-65,160,199,4,297
WP_171141773,1,588,3.36928e-65,186,253,13,426
WP_111237746,1,588,3.41329e-65,193,262,19,439
WP_115944688,1,586,3.45505e-65,160,199,5,291
WP_208383316,1,585,3.55283e-65,193,248,7,411
GHJ54974,1,586,3.8163e-65,195,245,9,394
PJJ55743,1,589,3.93698e-65,183,246,8,419
WP_202554148,1,586,4.18881e-65,160,199,4,297
RLK59159,1,584,4.19071e-65,158,200,6,300
WP_151464851,1,586,4.26398e-65,166,202,6,291
WP_095565150,1,588,4.31261e-65,185,243,7,403
WP_245861766,1,588,4.38933e-65,183,246,8,419
WP_166754777,1,585,4.4028e-65,193,248,7,411
WP_175117647,1,585,4.50278e-65,181,249,6,409
WP_040523650,1,585,4.61222e-65,182,244,7,409
WP_123046752,1,586,4.7265e-65,192,255,7,417
KKD05536,1,585,4.76338e-65,186,247,9,422
WP_083263817,1,584,4.78768e-65,191,263,12,444
WP_148799309,1,585,4.89813e-65,193,246,8,401
WP_243408146,1,591,5.04731e-65,185,240,8,407
MBO1336670,1,584,5.18402e-65,188,243,8,413
WP_218830981,1,589,5.23521e-65,183,248,15,423
WP_121392014,1,584,5.37728e-65,158,200,6,300
WP_051386480,1,586,5.43329e-65,158,203,6,299
WP_065961936,1,584,5.77911e-65,189,248,18,417
NNG98745,1,585,5.84576e-65,182,244,7,409
WP_075124127,1,585,6.03576e-65,184,246,8,404
WP_253750911,1,584,6.22074e-65,185,243,11,409
RFA11057,1,585,6.79211e-65,173,237,3,360
WP_017987680,1,585,6.91964e-65,158,200,5,291
WP_064294537,1,586,7.00907e-65,181,249,6,409
GHE82656,1,587,7.15507e-65,169,222,6,353
WP_176729266,1,585,7.16027e-65,160,199,4,297
WP_211327288,1,585,7.2959e-65,173,237,3,360
WP_095046696,1,586,7.73189e-65,186,247,9,422
WP_229379177,1,585,8.28632e-65,188,243,8,413
SNQ51970,1,592,8.41515e-65,185,240,8,407
QKV97726,1,583,8.65929e-65,159,204,8,302
WP_071258767,1,585,8.82849e-65,181,249,6,409
WP_233265368,1,584,9.15027e-65,201,268,24,461
WP_240139625,1,585,9.32125e-65,161,199,7,296
WP_078496008,1,587,9.73929e-65,180,234,9,377
WP_158880647,1,581,1.15181e-64,179,236,5,408
WP_194044062,1,584,1.2151e-64,160,204,6,296
WP_204917112,1,583,1.23663e-64,182,252,21,419
BCI86041,1,556,1.25364e-64,141,160,0,186
WP_217712272,1,583,1.29686e-64,159,204,8,302
WP_189902608,1,587,1.29771e-64,169,222,6,353
WP_138733519,1,582,1.33106e-64,188,243,8,406
WP_242863084,1,582,1.51768e-64,203,267,19,445
WP_116212968,1,582,1.64246e-64,160,197,6,294
WP_111227141,1,580,1.72976e-64,193,264,14,437
WP_240555545,1,583,1.80138e-64,181,249,6,409
WP_206969222,1,581,1.81463e-64,185,254,18,422
WP_100363357,1,580,1.84986e-64,178,235,7,367
WP_089913901,1,583,1.88479e-64,191,263,16,441
WP_255825065,1,580,1.95626e-64,156,198,6,291
RTL70069,1,581,2.04726e-64,163,200,10,292
WP_088978669,1,581,2.05295e-64,195,244,8,405
HAM27458,1,580,2.1144e-64,187,257,17,418
WP_091309063,1,581,2.20971e-64,166,204,6,292
WP_014743036,1,580,2.31603e-64,186,242,8,406
WP_191942132,1,580,2.32252e-64,180,249,6,409
WP_155865210,1,581,2.40941e-64,188,266,20,446
PZT69128,1,581,2.44671e-64,191,242,18,415
WP_092557631,1,580,2.47373e-64,165,233,4,356
WP_244528138,1,579,2.50541e-64,196,264,43,468
WP_018189798,1,582,2.52849e-64,191,262,16,441
WP_241035359,1,582,2.54394e-64,188,248,15,409
WP_108390150,1,580,2.60807e-64,175,243,7,406
WP_173081967,1,579,2.72308e-64,183,249,14,411
WP_089880964,1,581,2.77889e-64,191,262,16,441
WP_220256697,1,578,2.91137e-64,192,246,21,407
TJZ50414,1,582,2.92807e-64,174,224,6,360
ACV80966,1,578,3.01497e-64,158,204,3,292
WP_031049669,1,579,3.01823e-64,177,223,9,370
WP_189104120,1,581,3.02566e-64,180,229,9,373
RUR02058,1,580,3.0371e-64,184,251,14,420
MBB4967163,1,577,3.06047e-64,194,258,21,445
WP_085512770,1,582,3.07486e-64,180,249,6,409
WP_225233105,1,581,3.1511e-64,188,242,8,406
WP_246446193,1,577,3.15496e-64,194,258,21,445
WP_168688679,1,581,3.17168e-64,189,254,15,436
